#,cp,maxdepth,minsplit,minbucket,ganancia_mean
15852,-1.1,6,633,144,8449500
15853,-1.05,6,633,144,8449500
15854,-1,6,633,144,8449500
15855,-0.95,6,633,144,8449500
15856,-0.9,6,633,144,8449500
15857,-1.1,6,635,144,8449500
15858,-1.05,6,635,144,8449500
15859,-1,6,635,144,8449500
15860,-0.95,6,635,144,8449500
15861,-0.9,6,635,144,8449500
15862,-1.1,6,637,144,8449500
15863,-1.05,6,637,144,8449500
15864,-1,6,637,144,8449500
15865,-0.95,6,637,144,8449500
15866,-0.9,6,637,144,8449500
15867,-1.1,6,631,145,8449000
15868,-1.05,6,631,145,8449000
15869,-1,6,631,145,8449000
15870,-0.95,6,631,145,8449000
15871,-0.9,6,631,145,8449000
15872,-1.1,6,633,145,8449000
15873,-1.05,6,633,145,8449000
15874,-1,6,633,145,8449000
15875,-0.95,6,633,145,8449000
15876,-0.9,6,633,145,8449000
15877,-1.1,6,635,145,8449000
15878,-1.05,6,635,145,8449000
15879,-1,6,635,145,8449000
15880,-0.95,6,635,145,8449000
15881,-0.9,6,635,145,8449000
15882,-1.1,6,637,145,8449000
15883,-1.05,6,637,145,8449000
15884,-1,6,637,145,8449000
15885,-0.95,6,637,145,8449000
15886,-0.9,6,637,145,8449000
15887,-1.1,6,631,311,8448500
15888,-1.05,6,631,311,8448500
15889,-1,6,631,311,8448500
15890,-0.95,6,631,311,8448500
15891,-0.9,6,631,311,8448500
15892,-1.1,6,633,311,8448500
15893,-1.05,6,633,311,8448500
15894,-1,6,633,311,8448500
15895,-0.95,6,633,311,8448500
15896,-0.9,6,633,311,8448500
15897,-1.1,6,635,311,8448500
15898,-1.05,6,635,311,8448500
15899,-1,6,635,311,8448500
15900,-0.95,6,635,311,8448500
15901,-0.9,6,635,311,8448500
15902,-1.1,6,637,311,8448500
15903,-1.05,6,637,311,8448500
15904,-1,6,637,311,8448500
15905,-0.95,6,637,311,8448500
15906,-0.9,6,637,311,8448500
15907,-1,6,160,64,8448500
15908,-0.8,6,160,64,8448500
15909,-0.6,6,160,64,8448500
15910,-0.4,6,160,64,8448500
15911,-0.2,6,160,64,8448500
15912,-1.1,6,631,312,8448000
15913,-1.05,6,631,312,8448000
15914,-1,6,631,312,8448000
15915,-0.95,6,631,312,8448000
15916,-0.9,6,631,312,8448000
15917,-1.1,6,633,312,8448000
15918,-1.05,6,633,312,8448000
15919,-1,6,633,312,8448000
15920,-0.95,6,633,312,8448000
15921,-0.9,6,633,312,8448000
15922,-1.1,6,635,312,8448000
15923,-1.05,6,635,312,8448000
15924,-1,6,635,312,8448000
15925,-0.95,6,635,312,8448000
15926,-0.9,6,635,312,8448000
15927,-1.1,6,637,312,8448000
15928,-1.05,6,637,312,8448000
15929,-1,6,637,312,8448000
15930,-0.95,6,637,312,8448000
15931,-0.9,6,637,312,8448000
15932,-1.1,6,631,155,8447000
15933,-1.05,6,631,155,8447000
15934,-1,6,631,155,8447000
15935,-0.95,6,631,155,8447000
15936,-0.9,6,631,155,8447000
15937,-1.1,6,633,155,8447000
15938,-1.05,6,633,155,8447000
15939,-1,6,633,155,8447000
15940,-0.95,6,633,155,8447000
15941,-0.9,6,633,155,8447000
15942,-1.1,6,635,155,8447000
15943,-1.05,6,635,155,8447000
15944,-1,6,635,155,8447000
15945,-0.95,6,635,155,8447000
15946,-0.9,6,635,155,8447000
15947,-1.1,6,637,155,8447000
15948,-1.05,6,637,155,8447000
15949,-1,6,637,155,8447000
15950,-0.95,6,637,155,8447000
15951,-0.9,6,637,155,8447000
15952,-1.1,6,635,317,8446000
15953,-1.05,6,635,317,8446000
15954,-1,6,635,317,8446000
15955,-0.95,6,635,317,8446000
15956,-0.9,6,635,317,8446000
15957,-1.1,6,637,317,8446000
15958,-1.05,6,637,317,8446000
15959,-1,6,637,317,8446000
15960,-0.95,6,637,317,8446000
15961,-0.9,6,637,317,8446000
15962,-1.1,6,631,231,8444000
15963,-1.05,6,631,231,8444000
15964,-1,6,631,231,8444000
15965,-0.95,6,631,231,8444000
15966,-0.9,6,631,231,8444000
15967,-1.1,6,633,231,8444000
15968,-1.05,6,633,231,8444000
15969,-1,6,633,231,8444000
15970,-0.95,6,633,231,8444000
15971,-0.9,6,633,231,8444000
15972,-1.1,6,635,231,8444000
15973,-1.05,6,635,231,8444000
15974,-1,6,635,231,8444000
15975,-0.95,6,635,231,8444000
15976,-0.9,6,635,231,8444000
15977,-1.1,6,637,231,8444000
15978,-1.05,6,637,231,8444000
15979,-1,6,637,231,8444000
15980,-0.95,6,637,231,8444000
15981,-0.9,6,637,231,8444000
15982,-1.1,6,631,229,8443500
15983,-1.05,6,631,229,8443500
15984,-1,6,631,229,8443500
15985,-0.95,6,631,229,8443500
15986,-0.9,6,631,229,8443500
15987,-1.1,6,633,229,8443500
15988,-1.05,6,633,229,8443500
15989,-1,6,633,229,8443500
15990,-0.95,6,633,229,8443500
15991,-0.9,6,633,229,8443500
15992,-1.1,6,635,229,8443500
15993,-1.05,6,635,229,8443500
15994,-1,6,635,229,8443500
15995,-0.95,6,635,229,8443500
15996,-0.9,6,635,229,8443500
15997,-1.1,6,637,229,8443500
15998,-1.05,6,637,229,8443500
15999,-1,6,637,229,8443500
16000,-0.95,6,637,229,8443500
16001,-0.9,6,637,229,8443500
16002,0,14,80,2,8440000
16003,-1.1,6,631,227,8439000
16004,-1.05,6,631,227,8439000
16005,-1,6,631,227,8439000
16006,-0.95,6,631,227,8439000
16007,-0.9,6,631,227,8439000
16008,-1.1,6,633,227,8439000
16009,-1.05,6,633,227,8439000
16010,-1,6,633,227,8439000
16011,-0.95,6,633,227,8439000
16012,-0.9,6,633,227,8439000
16013,-1.1,6,635,227,8439000
16014,-1.05,6,635,227,8439000
16015,-1,6,635,227,8439000
16016,-0.95,6,635,227,8439000
16017,-0.9,6,635,227,8439000
16018,-1.1,6,637,227,8439000
16019,-1.05,6,637,227,8439000
16020,-1,6,637,227,8439000
16021,-0.95,6,637,227,8439000
16022,-0.9,6,637,227,8439000
16023,-1.1,6,631,146,8437000
16024,-1.05,6,631,146,8437000
16025,-1,6,631,146,8437000
16026,-0.95,6,631,146,8437000
16027,-0.9,6,631,146,8437000
16028,-1.1,6,633,146,8437000
16029,-1.05,6,633,146,8437000
16030,-1,6,633,146,8437000
16031,-0.95,6,633,146,8437000
16032,-0.9,6,633,146,8437000
16033,-1.1,6,635,146,8437000
16034,-1.05,6,635,146,8437000
16035,-1,6,635,146,8437000
16036,-0.95,6,635,146,8437000
16037,-0.9,6,635,146,8437000
16038,-1.1,6,637,146,8437000
16039,-1.05,6,637,146,8437000
16040,-1,6,637,146,8437000
16041,-0.95,6,637,146,8437000
16042,-0.9,6,637,146,8437000
16043,-1.1,6,631,166,8434000
16044,-1.05,6,631,166,8434000
16045,-1,6,631,166,8434000
16046,-0.95,6,631,166,8434000
16047,-0.9,6,631,166,8434000
16048,-1.1,6,633,166,8434000
16049,-1.05,6,633,166,8434000
16050,-1,6,633,166,8434000
16051,-0.95,6,633,166,8434000
16052,-0.9,6,633,166,8434000
16053,-1.1,6,635,166,8434000
16054,-1.05,6,635,166,8434000
16055,-1,6,635,166,8434000
16056,-0.95,6,635,166,8434000
16057,-0.9,6,635,166,8434000
16058,-1.1,6,637,166,8434000
16059,-1.05,6,637,166,8434000
16060,-1,6,637,166,8434000
16061,-0.95,6,637,166,8434000
16062,-0.9,6,637,166,8434000
16063,-1.1,6,631,147,8430500
16064,-1.05,6,631,147,8430500
16065,-1,6,631,147,8430500
16066,-0.95,6,631,147,8430500
16067,-0.9,6,631,147,8430500
16068,-1.1,6,633,147,8430500
16069,-1.05,6,633,147,8430500
16070,-1,6,633,147,8430500
16071,-0.95,6,633,147,8430500
16072,-0.9,6,633,147,8430500
16073,-1.1,6,635,147,8430500
16074,-1.05,6,635,147,8430500
16075,-1,6,635,147,8430500
16076,-0.95,6,635,147,8430500
16077,-0.9,6,635,147,8430500
16078,-1.1,6,637,147,8430500
16079,-1.05,6,637,147,8430500
16080,-1,6,637,147,8430500
16081,-0.95,6,637,147,8430500
16082,-0.9,6,637,147,8430500
16083,-1.1,6,631,148,8429500
16084,-1.05,6,631,148,8429500
16085,-1,6,631,148,8429500
16086,-0.95,6,631,148,8429500
16087,-0.9,6,631,148,8429500
16088,-1.1,6,633,148,8429500
16089,-1.05,6,633,148,8429500
16090,-1,6,633,148,8429500
16091,-0.95,6,633,148,8429500
16092,-0.9,6,633,148,8429500
16093,-1.1,6,635,148,8429500
16094,-1.05,6,635,148,8429500
16095,-1,6,635,148,8429500
16096,-0.95,6,635,148,8429500
16097,-0.9,6,635,148,8429500
16098,-1.1,6,637,148,8429500
16099,-1.05,6,637,148,8429500
16100,-1,6,637,148,8429500
16101,-0.95,6,637,148,8429500
16102,-0.9,6,637,148,8429500
16103,-1.1,6,631,36,8428500
16104,-1.05,6,631,36,8428500
16105,-1,6,631,36,8428500
16106,-0.95,6,631,36,8428500
16107,-0.9,6,631,36,8428500
16108,-1.1,6,633,36,8428500
16109,-1.05,6,633,36,8428500
16110,-1,6,633,36,8428500
16111,-0.95,6,633,36,8428500
16112,-0.9,6,633,36,8428500
16113,-1.1,6,635,36,8428500
16114,-1.05,6,635,36,8428500
16115,-1,6,635,36,8428500
16116,-0.95,6,635,36,8428500
16117,-0.9,6,635,36,8428500
16118,-1.1,6,637,36,8428500
16119,-1.05,6,637,36,8428500
16120,-1,6,637,36,8428500
16121,-0.95,6,637,36,8428500
16122,-0.9,6,637,36,8428500
16123,-1.1,6,631,149,8427500
16124,-1.05,6,631,149,8427500
16125,-1,6,631,149,8427500
16126,-0.95,6,631,149,8427500
16127,-0.9,6,631,149,8427500
16128,-1.1,6,633,149,8427500
16129,-1.05,6,633,149,8427500
16130,-1,6,633,149,8427500
16131,-0.95,6,633,149,8427500
16132,-0.9,6,633,149,8427500
16133,-1.1,6,635,149,8427500
16134,-1.05,6,635,149,8427500
16135,-1,6,635,149,8427500
16136,-0.95,6,635,149,8427500
16137,-0.9,6,635,149,8427500
16138,-1.1,6,637,149,8427500
16139,-1.05,6,637,149,8427500
16140,-1,6,637,149,8427500
16141,-0.95,6,637,149,8427500
16142,-0.9,6,637,149,8427500
16143,-1.1,6,631,160,8425000
16144,-1.1,6,631,161,8425000
16145,-1.05,6,631,160,8425000
16146,-1.05,6,631,161,8425000
16147,-1,6,631,160,8425000
16148,-1,6,631,161,8425000
16149,-0.95,6,631,160,8425000
16150,-0.95,6,631,161,8425000
16151,-0.9,6,631,160,8425000
16152,-0.9,6,631,161,8425000
16153,-1.1,6,633,160,8425000
16154,-1.1,6,633,161,8425000
16155,-1.05,6,633,160,8425000
16156,-1.05,6,633,161,8425000
16157,-1,6,633,160,8425000
16158,-1,6,633,161,8425000
16159,-0.95,6,633,160,8425000
16160,-0.95,6,633,161,8425000
16161,-0.9,6,633,160,8425000
16162,-0.9,6,633,161,8425000
16163,-1.1,6,635,160,8425000
16164,-1.1,6,635,161,8425000
16165,-1.05,6,635,160,8425000
16166,-1.05,6,635,161,8425000
16167,-1,6,635,160,8425000
16168,-1,6,635,161,8425000
16169,-0.95,6,635,160,8425000
16170,-0.95,6,635,161,8425000
16171,-0.9,6,635,160,8425000
16172,-0.9,6,635,161,8425000
16173,-1.1,6,637,160,8425000
16174,-1.1,6,637,161,8425000
16175,-1.05,6,637,160,8425000
16176,-1.05,6,637,161,8425000
16177,-1,6,637,160,8425000
16178,-1,6,637,161,8425000
16179,-0.95,6,637,160,8425000
16180,-0.95,6,637,161,8425000
16181,-0.9,6,637,160,8425000
16182,-0.9,6,637,161,8425000
16183,-1.1,6,631,163,8423000
16184,-1.05,6,631,163,8423000
16185,-1,6,631,163,8423000
16186,-0.95,6,631,163,8423000
16187,-0.9,6,631,163,8423000
16188,-1.1,6,633,163,8423000
16189,-1.05,6,633,163,8423000
16190,-1,6,633,163,8423000
16191,-0.95,6,633,163,8423000
16192,-0.9,6,633,163,8423000
16193,-1.1,6,635,163,8423000
16194,-1.05,6,635,163,8423000
16195,-1,6,635,163,8423000
16196,-0.95,6,635,163,8423000
16197,-0.9,6,635,163,8423000
16198,-1.1,6,637,163,8423000
16199,-1.05,6,637,163,8423000
16200,-1,6,637,163,8423000
16201,-0.95,6,637,163,8423000
16202,-0.9,6,637,163,8423000
16203,-1.1,6,631,157,8422000
16204,-1.05,6,631,157,8422000
16205,-1,6,631,157,8422000
16206,-0.95,6,631,157,8422000
16207,-0.9,6,631,157,8422000
16208,-1.1,6,633,157,8422000
16209,-1.05,6,633,157,8422000
16210,-1,6,633,157,8422000
16211,-0.95,6,633,157,8422000
16212,-0.9,6,633,157,8422000
16213,-1.1,6,635,157,8422000
16214,-1.05,6,635,157,8422000
16215,-1,6,635,157,8422000
16216,-0.95,6,635,157,8422000
16217,-0.9,6,635,157,8422000
16218,-1.1,6,637,157,8422000
16219,-1.05,6,637,157,8422000
16220,-1,6,637,157,8422000
16221,-0.95,6,637,157,8422000
16222,-0.9,6,637,157,8422000
16223,-1.1,6,631,164,8421000
16224,-1.05,6,631,164,8421000
16225,-1,6,631,164,8421000
16226,-0.95,6,631,164,8421000
16227,-0.9,6,631,164,8421000
16228,-1.1,6,633,164,8421000
16229,-1.05,6,633,164,8421000
16230,-1,6,633,164,8421000
16231,-0.95,6,633,164,8421000
16232,-0.9,6,633,164,8421000
16233,-1.1,6,635,164,8421000
16234,-1.05,6,635,164,8421000
16235,-1,6,635,164,8421000
16236,-0.95,6,635,164,8421000
16237,-0.9,6,635,164,8421000
16238,-1.1,6,637,164,8421000
16239,-1.05,6,637,164,8421000
16240,-1,6,637,164,8421000
16241,-0.95,6,637,164,8421000
16242,-0.9,6,637,164,8421000
16243,-1.1,6,631,243,8420000
16244,-1.05,6,631,243,8420000
16245,-1,6,631,243,8420000
16246,-0.95,6,631,243,8420000
16247,-0.9,6,631,243,8420000
16248,-1.1,6,633,243,8420000
16249,-1.05,6,633,243,8420000
16250,-1,6,633,243,8420000
16251,-0.95,6,633,243,8420000
16252,-0.9,6,633,243,8420000
16253,-1.1,6,635,243,8420000
16254,-1.05,6,635,243,8420000
16255,-1,6,635,243,8420000
16256,-0.95,6,635,243,8420000
16257,-0.9,6,635,243,8420000
16258,-1.1,6,637,243,8420000
16259,-1.05,6,637,243,8420000
16260,-1,6,637,243,8420000
16261,-0.95,6,637,243,8420000
16262,-0.9,6,637,243,8420000
16263,-1.1,6,631,150,8418500
16264,-1.1,6,631,230,8418500
16265,-1.05,6,631,150,8418500
16266,-1.05,6,631,230,8418500
16267,-1,6,631,150,8418500
16268,-1,6,631,230,8418500
16269,-0.95,6,631,150,8418500
16270,-0.95,6,631,230,8418500
16271,-0.9,6,631,150,8418500
16272,-0.9,6,631,230,8418500
16273,-1.1,6,633,150,8418500
16274,-1.1,6,633,230,8418500
16275,-1.05,6,633,150,8418500
16276,-1.05,6,633,230,8418500
16277,-1,6,633,150,8418500
16278,-1,6,633,230,8418500
16279,-0.95,6,633,150,8418500
16280,-0.95,6,633,230,8418500
16281,-0.9,6,633,150,8418500
16282,-0.9,6,633,230,8418500
16283,-1.1,6,635,150,8418500
16284,-1.1,6,635,230,8418500
16285,-1.05,6,635,150,8418500
16286,-1.05,6,635,230,8418500
16287,-1,6,635,150,8418500
16288,-1,6,635,230,8418500
16289,-0.95,6,635,150,8418500
16290,-0.95,6,635,230,8418500
16291,-0.9,6,635,150,8418500
16292,-0.9,6,635,230,8418500
16293,-1.1,6,637,150,8418500
16294,-1.1,6,637,230,8418500
16295,-1.05,6,637,150,8418500
16296,-1.05,6,637,230,8418500
16297,-1,6,637,150,8418500
16298,-1,6,637,230,8418500
16299,-0.95,6,637,150,8418500
16300,-0.95,6,637,230,8418500
16301,-0.9,6,637,150,8418500
16302,-0.9,6,637,230,8418500
16303,-1.1,6,631,151,8418000
16304,-1.05,6,631,151,8418000
16305,-1,6,631,151,8418000
16306,-0.95,6,631,151,8418000
16307,-0.9,6,631,151,8418000
16308,-1.1,6,633,151,8418000
16309,-1.05,6,633,151,8418000
16310,-1,6,633,151,8418000
16311,-0.95,6,633,151,8418000
16312,-0.9,6,633,151,8418000
16313,-1.1,6,635,151,8418000
16314,-1.05,6,635,151,8418000
16315,-1,6,635,151,8418000
16316,-0.95,6,635,151,8418000
16317,-0.9,6,635,151,8418000
16318,-1.1,6,637,151,8418000
16319,-1.05,6,637,151,8418000
16320,-1,6,637,151,8418000
16321,-0.95,6,637,151,8418000
16322,-0.9,6,637,151,8418000
16323,-1.1,6,631,152,8416500
16324,-1.05,6,631,152,8416500
16325,-1,6,631,152,8416500
16326,-0.95,6,631,152,8416500
16327,-0.9,6,631,152,8416500
16328,-1.1,6,633,152,8416500
16329,-1.05,6,633,152,8416500
16330,-1,6,633,152,8416500
16331,-0.95,6,633,152,8416500
16332,-0.9,6,633,152,8416500
16333,-1.1,6,635,152,8416500
16334,-1.05,6,635,152,8416500
16335,-1,6,635,152,8416500
16336,-0.95,6,635,152,8416500
16337,-0.9,6,635,152,8416500
16338,-1.1,6,637,152,8416500
16339,-1.05,6,637,152,8416500
16340,-1,6,637,152,8416500
16341,-0.95,6,637,152,8416500
16342,-0.9,6,637,152,8416500
16343,-1.1,6,631,153,8415500
16344,-1.1,6,631,158,8415500
16345,-1.1,6,631,165,8415500
16346,-1.05,6,631,153,8415500
16347,-1.05,6,631,158,8415500
16348,-1.05,6,631,165,8415500
16349,-1,6,631,153,8415500
16350,-1,6,631,158,8415500
16351,-1,6,631,165,8415500
16352,-0.95,6,631,153,8415500
16353,-0.95,6,631,158,8415500
16354,-0.95,6,631,165,8415500
16355,-0.9,6,631,153,8415500
16356,-0.9,6,631,158,8415500
16357,-0.9,6,631,165,8415500
16358,-1.1,6,633,153,8415500
16359,-1.1,6,633,158,8415500
16360,-1.1,6,633,165,8415500
16361,-1.05,6,633,153,8415500
16362,-1.05,6,633,158,8415500
16363,-1.05,6,633,165,8415500
16364,-1,6,633,153,8415500
16365,-1,6,633,158,8415500
16366,-1,6,633,165,8415500
16367,-0.95,6,633,153,8415500
16368,-0.95,6,633,158,8415500
16369,-0.95,6,633,165,8415500
16370,-0.9,6,633,153,8415500
16371,-0.9,6,633,158,8415500
16372,-0.9,6,633,165,8415500
16373,-1.1,6,635,153,8415500
16374,-1.1,6,635,158,8415500
16375,-1.1,6,635,165,8415500
16376,-1.05,6,635,153,8415500
16377,-1.05,6,635,158,8415500
16378,-1.05,6,635,165,8415500
16379,-1,6,635,153,8415500
16380,-1,6,635,158,8415500
16381,-1,6,635,165,8415500
16382,-0.95,6,635,153,8415500
16383,-0.95,6,635,158,8415500
16384,-0.95,6,635,165,8415500
16385,-0.9,6,635,153,8415500
16386,-0.9,6,635,158,8415500
16387,-0.9,6,635,165,8415500
16388,-1.1,6,637,153,8415500
16389,-1.1,6,637,158,8415500
16390,-1.1,6,637,165,8415500
16391,-1.05,6,637,153,8415500
16392,-1.05,6,637,158,8415500
16393,-1.05,6,637,165,8415500
16394,-1,6,637,153,8415500
16395,-1,6,637,158,8415500
16396,-1,6,637,165,8415500
16397,-0.95,6,637,153,8415500
16398,-0.95,6,637,158,8415500
16399,-0.95,6,637,165,8415500
16400,-0.9,6,637,153,8415500
16401,-0.9,6,637,158,8415500
16402,-0.9,6,637,165,8415500
16403,-1,6,20,4,8414500
16404,-0.8,6,20,4,8414500
16405,-0.6,6,20,4,8414500
16406,-0.4,6,20,4,8414500
16407,-0.2,6,20,4,8414500
16408,-1.1,6,631,159,8412000
16409,-1.05,6,631,159,8412000
16410,-1,6,631,159,8412000
16411,-0.95,6,631,159,8412000
16412,-0.9,6,631,159,8412000
16413,-1.1,6,633,159,8412000
16414,-1.05,6,633,159,8412000
16415,-1,6,633,159,8412000
16416,-0.95,6,633,159,8412000
16417,-0.9,6,633,159,8412000
16418,-1.1,6,635,159,8412000
16419,-1.05,6,635,159,8412000
16420,-1,6,635,159,8412000
16421,-0.95,6,635,159,8412000
16422,-0.9,6,635,159,8412000
16423,-1.1,6,637,159,8412000
16424,-1.05,6,637,159,8412000
16425,-1,6,637,159,8412000
16426,-0.95,6,637,159,8412000
16427,-0.9,6,637,159,8412000
16428,-1.1,6,631,170,8409000
16429,-1.05,6,631,170,8409000
16430,-1,6,631,170,8409000
16431,-0.95,6,631,170,8409000
16432,-0.9,6,631,170,8409000
16433,-1.1,6,633,170,8409000
16434,-1.05,6,633,170,8409000
16435,-1,6,633,170,8409000
16436,-0.95,6,633,170,8409000
16437,-0.9,6,633,170,8409000
16438,-1.1,6,635,170,8409000
16439,-1.05,6,635,170,8409000
16440,-1,6,635,170,8409000
16441,-0.95,6,635,170,8409000
16442,-0.9,6,635,170,8409000
16443,-1.1,6,637,170,8409000
16444,-1.05,6,637,170,8409000
16445,-1,6,637,170,8409000
16446,-0.95,6,637,170,8409000
16447,-0.9,6,637,170,8409000
16448,-1.1,6,631,171,8407500
16449,-1.05,6,631,171,8407500
16450,-1,6,631,171,8407500
16451,-0.95,6,631,171,8407500
16452,-0.9,6,631,171,8407500
16453,-1.1,6,633,171,8407500
16454,-1.05,6,633,171,8407500
16455,-1,6,633,171,8407500
16456,-0.95,6,633,171,8407500
16457,-0.9,6,633,171,8407500
16458,-1.1,6,635,171,8407500
16459,-1.05,6,635,171,8407500
16460,-1,6,635,171,8407500
16461,-0.95,6,635,171,8407500
16462,-0.9,6,635,171,8407500
16463,-1.1,6,637,171,8407500
16464,-1.05,6,637,171,8407500
16465,-1,6,637,171,8407500
16466,-0.95,6,637,171,8407500
16467,-0.9,6,637,171,8407500
16468,-1.1,6,631,172,8407000
16469,-1.05,6,631,172,8407000
16470,-1,6,631,172,8407000
16471,-0.95,6,631,172,8407000
16472,-0.9,6,631,172,8407000
16473,-1.1,6,633,172,8407000
16474,-1.05,6,633,172,8407000
16475,-1,6,633,172,8407000
16476,-0.95,6,633,172,8407000
16477,-0.9,6,633,172,8407000
16478,-1.1,6,635,172,8407000
16479,-1.05,6,635,172,8407000
16480,-1,6,635,172,8407000
16481,-0.95,6,635,172,8407000
16482,-0.9,6,635,172,8407000
16483,-1.1,6,637,172,8407000
16484,-1.05,6,637,172,8407000
16485,-1,6,637,172,8407000
16486,-0.95,6,637,172,8407000
16487,-0.9,6,637,172,8407000
16488,-1.1,6,631,173,8405500
16489,-1.05,6,631,173,8405500
16490,-1,6,631,173,8405500
16491,-0.95,6,631,173,8405500
16492,-0.9,6,631,173,8405500
16493,-1.1,6,633,173,8405500
16494,-1.05,6,633,173,8405500
16495,-1,6,633,173,8405500
16496,-0.95,6,633,173,8405500
16497,-0.9,6,633,173,8405500
16498,-1.1,6,635,173,8405500
16499,-1.05,6,635,173,8405500
16500,-1,6,635,173,8405500
16501,-0.95,6,635,173,8405500
16502,-0.9,6,635,173,8405500
16503,-1.1,6,637,173,8405500
16504,-1.05,6,637,173,8405500
16505,-1,6,637,173,8405500
16506,-0.95,6,637,173,8405500
16507,-0.9,6,637,173,8405500
16508,-1.1,6,631,162,8400500
16509,-1.1,6,631,241,8400500
16510,-1.05,6,631,162,8400500
16511,-1.05,6,631,241,8400500
16512,-1,6,631,162,8400500
16513,-1,6,631,241,8400500
16514,-0.95,6,631,162,8400500
16515,-0.95,6,631,241,8400500
16516,-0.9,6,631,162,8400500
16517,-0.9,6,631,241,8400500
16518,-1.1,6,633,162,8400500
16519,-1.1,6,633,241,8400500
16520,-1.05,6,633,162,8400500
16521,-1.05,6,633,241,8400500
16522,-1,6,633,162,8400500
16523,-1,6,633,241,8400500
16524,-0.95,6,633,162,8400500
16525,-0.95,6,633,241,8400500
16526,-0.9,6,633,162,8400500
16527,-0.9,6,633,241,8400500
16528,-1.1,6,635,162,8400500
16529,-1.1,6,635,241,8400500
16530,-1.05,6,635,162,8400500
16531,-1.05,6,635,241,8400500
16532,-1,6,635,162,8400500
16533,-1,6,635,241,8400500
16534,-0.95,6,635,162,8400500
